ts,scenario,truck,driver,trip_label,trip_id,fuel,speed,lat,lon,odometer,engine_status,anomaly,latency_ms
2026-04-04T18:21:50.545952+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.97,83.1,14.44325,120.913264,48833.6,on,False,656
2026-04-04T18:21:52.290354+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.26,88.0,14.643935,120.996487,44816.7,on,False,550
2026-04-04T18:21:56.202291+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.96,77.1,14.442446,120.912627,48833.7,on,False,1771
2026-04-04T18:21:57.841298+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.24,87.0,14.643991,120.995416,44816.8,on,False,560
2026-04-04T18:22:02.974686+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.94,84.8,14.441661,120.911975,48833.8,on,False,863
2026-04-04T18:22:03.402211+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.22,83.3,14.644664,120.994633,44816.9,on,False,1152
2026-04-04T18:22:08.838777+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.93,81.1,14.440922,120.911262,48833.9,on,False,768
2026-04-04T18:22:09.554432+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.18,86.0,14.645686,120.994568,44817.0,on,False,1533
2026-04-04T18:22:14.607632+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.91,80.9,14.440112,120.910634,48834.0,on,False,850
2026-04-04T18:22:16.088844+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.16,84.9,14.646649,120.994981,44817.1,on,False,516
2026-04-04T18:22:20.458434+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.88,81.9,14.439423,120.909868,48834.2,on,False,1542
2026-04-04T18:22:21.605452+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.14,84.8,14.647611,120.995399,44817.2,on,False,1527
2026-04-04T18:22:27.002059+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.88,78.4,14.438792,120.90905,48834.3,on,False,671
2026-04-04T18:22:28.133478+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.13,83.6,14.648573,120.995816,44817.4,on,False,1057
2026-04-04T18:22:32.673714+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.85,78.7,14.4382,120.908202,48834.4,on,False,496
2026-04-04T18:22:34.191108+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.1,81.0,14.649535,120.996233,44817.5,on,False,1261
2026-04-04T18:22:38.170618+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.83,82.5,14.437672,120.907309,48834.5,on,False,549
2026-04-04T18:22:40.452775+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.07,86.0,14.650496,120.996651,44817.6,on,False,738
2026-04-04T18:22:43.720139+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.82,81.5,14.437032,120.906676,48834.6,on,False,1174
2026-04-04T18:22:46.191814+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.03,79.3,14.65146,120.997064,44817.7,on,False,549
2026-04-04T18:22:49.895290+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.81,80.0,14.436043,120.906445,48834.7,on,False,561
2026-04-04T18:22:51.741117+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,80.0,79.7,14.652386,120.997551,44817.8,on,False,659
2026-04-04T18:22:55.456584+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.8,78.3,14.435066,120.906173,48834.8,on,False,652
2026-04-04T18:22:57.400808+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,79.98,83.2,14.653292,120.998086,44817.9,on,False,685
2026-04-04T18:23:01.109259+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,88.78,82.0,14.434136,120.905762,48834.9,on,False,961
2026-04-04T18:23:03.086551+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,79.95,81.4,14.654212,120.998592,44818.0,on,False,682
