id,timestamp,truck_id,driver_id,trip_id,fuel_level,lat,lon,speed,speed_kmph,odometer_km,engine_status,anomaly_flag,anomaly_score,model_source,fuel_delta,odometer_delta,delta_time_sec,fuel_per_km,fuel_rate_per_hour,record_origin
d541fc9c-7c24-49bb-adb1-61b75619ad1e,2026-04-04 03:15:34.939538+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.04,14.598875,120.98638,61.2,61.2,43850.6,on,False,,,-0.029999999999986926,0.09999999999854481,6.282869,0.3000000000042348,17.18959921016226,live_supabase
7016033f-017b-4059-8a23-a7670f87892a,2026-04-04 03:15:42.009589+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.01,14.598615,120.987314,82.2,82.2,43850.7,on,False,,,-0.030000000000001137,0.09999999999854481,7.070051,0.30000000000437693,15.275703103132365,live_supabase
9c9b9960-00e7-4ce0-b39d-a8e06a9ea2df,2026-04-04 03:15:49.205480+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.01,14.59834,120.988225,75.1,75.1,43850.8,on,False,,,0.0,0.10000000000582077,7.195891,-0.0,-0.0,live_supabase
f93d8be1-6b74-4d0c-9c37-dedfae8d5fbf,2026-04-04 03:15:56.488872+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.99,14.598114,120.989017,60.3,60.3,43850.9,on,False,,,-0.020000000000010232,0.09999999999854481,7.283392,0.2000000000030127,9.885503897090372,live_supabase
80b75943-24ff-4760-901a-c07e025514de,2026-04-04 03:16:02.725083+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.99,14.598007,120.989724,57.4,57.4,43851.0,on,False,,,0.0,0.09999999999854481,6.236211,-0.0,-0.0,live_supabase
343a1f89-6735-4911-9479-eb54cfada9cd,2026-04-04 03:16:09.869622+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.96,14.597821,120.990484,64.2,64.2,43851.0,on,False,,,-0.030000000000001137,0.0,7.144539,0.0,15.116440682877382,live_supabase
dfe3acbc-b8d9-4e82-a963-20680d92e25a,2026-04-04 03:17:30.519064+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,90.04,14.5995,120.9842,0.0,0.0,58849.9,on,False,,,,,,0.0,0.0,live_supabase
26a636ae-2b67-4137-a2a3-6432b9fa5583,2026-04-04 03:17:40.249033+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,90.02,14.59931,120.984966,59.5,59.5,58850.0,on,False,,,-0.020000000000010232,0.09999999999854481,9.729969,0.2000000000030127,7.399818026145493,live_supabase
d50fe9b1-9dfa-4900-8c0f-c2ea82185d11,2026-04-04 03:17:49.401158+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,90.0,14.599102,120.985671,65.9,65.9,58850.1,on,False,,,-0.01999999999999602,0.09999999999854481,9.152125,0.2000000000028706,7.867025417592711,live_supabase
285ba12e-4ef0-4ee5-a72e-7405be751edd,2026-04-04 03:17:58.647816+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,89.99,14.598837,120.986608,77.5,77.5,58850.2,on,False,,,-0.010000000000005116,0.09999999999854481,9.246658,0.10000000000150636,3.893298530130391,live_supabase
c0418002-61c1-450a-90e1-31aa6507077d,2026-04-04 03:18:07.388914+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,89.96,14.598625,120.987681,83.8,83.8,58850.3,on,False,,,-0.030000000000001137,0.10000000000582077,8.741098,0.29999999998254906,12.355427201480191,live_supabase
ee3db56a-fcef-4a06-a896-694abc923ee5,2026-04-04 03:18:16.120557+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,89.94,14.59831,120.988711,82.5,82.5,58850.4,on,False,,,-0.01999999999999602,0.09999999999854481,8.731643,0.2000000000028706,8.245870794303624,live_supabase
459d939f-8b52-4a6b-b282-5f7283136019,2026-04-04 03:18:24.865513+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,89.92,14.598004,120.989708,80.4,80.4,58850.5,on,False,,,-0.01999999999999602,0.09999999999854481,8.744956,0.2000000000028706,8.233317583300096,live_supabase
77322b0a-9530-4c76-ab3b-726e605e879c,2026-04-04 07:44:09.908000+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.57,14.5995,120.9842,0.0,0.0,26345.5,on,False,,,,,,0.0,0.0,live_supabase
f2442258-8fc0-4dbf-acf6-f94b71c0fc94,2026-04-04 07:44:17.801504+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.55,14.599164,120.985126,82.2,82.2,26345.6,on,False,,,-0.01999999999999602,0.09999999999854481,7.893504,0.2000000000028706,9.121424401632744,live_supabase
609e5506-7559-4ca2-a775-438ac7e2aa68,2026-04-04 07:44:24.919976+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.52,14.599002,120.985805,57.3,57.3,26345.7,on,False,,,-0.030000000000001137,0.10000000000218279,7.118472,0.299999999993463,15.171795295395428,live_supabase
4e7f0abd-34a8-47f0-b67a-04a33b1b677b,2026-04-04 07:44:32.901354+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.52,14.598763,120.986838,85.6,85.6,26345.8,on,False,,,0.0,0.09999999999854481,7.981378,-0.0,-0.0,live_supabase
1f9d76a5-201b-4500-ad52-e3d3c5e857bd,2026-04-04 07:44:40.523760+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.51,14.598482,120.987664,74.9,74.9,26346.0,on,False,,,-0.009999999999990905,0.2000000000007276,7.622406,0.04999999999977263,4.7229181966910785,live_supabase
05cfdd7f-50a3-4d64-ad3c-95c7e477bc92,2026-04-04 07:44:48.557079+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.48,14.598153,120.988671,79.7,79.7,26346.1,on,False,,,-0.030000000000001137,0.09999999999854481,8.033319,0.30000000000437693,13.444007389723238,live_supabase
bc05ecc2-8710-43af-bb49-f4161282fa2c,2026-04-04 07:44:56.463908+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.46,14.597869,120.989679,80.7,80.7,26346.2,on,False,,,-0.020000000000010232,0.10000000000218279,7.906829,0.19999999999573675,9.106052502215089,live_supabase
0122a95b-2a2f-4688-9d39-331e46ea5408,2026-04-04 07:45:02.975718+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.46,14.597614,120.990569,74.4,74.4,26346.3,on,False,,,0.0,0.09999999999854481,6.51181,-0.0,-0.0,live_supabase
46e845d5-4058-41a0-8310-6f6a75628775,2026-04-04 07:45:11.377347+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.42,14.597347,120.991491,78.3,78.3,26346.4,on,False,,,-0.03999999999999204,0.10000000000218279,8.401629,0.3999999999911893,17.139533297646366,live_supabase
fb2da164-edb1-4549-9716-bfef472e651a,2026-04-04 07:45:18.376103+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.42,14.597184,120.992279,63.9,63.9,26346.5,on,False,,,0.0,0.09999999999854481,6.998756,-0.0,-0.0,live_supabase
d8597613-4ade-4ed8-baba-6e28c155a19d,2026-04-04 07:45:24.549596+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.4,14.596837,120.993043,68.3,68.3,26346.6,on,False,,,-0.01999999999999602,0.09999999999854481,6.173493,0.2000000000028706,11.662765309685405,live_supabase
88f2b192-40ff-4e81-a2be-79940e65949d,2026-04-04 07:45:33.406380+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.4,14.59659,120.993981,77.6,77.6,26346.7,on,False,,,0.0,0.10000000000218279,8.856784,-0.0,-0.0,live_supabase
2119b7e2-258d-405f-bf36-ea8e20231fea,2026-04-04 07:45:39.757330+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.37,14.596446,120.99465,56.2,56.2,26346.8,on,False,,,-0.030000000000001137,0.09999999999854481,6.35095,0.30000000000437693,17.00532991127376,live_supabase
ab50d559-3fc0-4642-ba96-7c3eea583843,2026-04-04 07:45:45.983909+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.35,14.596199,120.995432,67.4,67.4,26346.8,on,False,,,-0.020000000000010232,0.0,6.226579,0.0,11.563331967688331,live_supabase
cd078d1e-8cb1-47d6-be3f-ea9c650edc7e,2026-04-04 07:45:53.102201+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.34,14.596075,120.996095,59.2,59.2,26346.9,on,False,,,-0.009999999999990905,0.10000000000218279,7.118292,0.09999999999772627,5.057392981345421,live_supabase
11e57fcb-ee61-4963-9014-39dfb336279a,2026-04-04 07:46:00.939615+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.31,14.595778,120.997067,83.5,83.5,26347.0,on,False,,,-0.030000000000001137,0.09999999999854481,7.837414,0.30000000000437693,13.780055513209344,live_supabase
24301845-91b5-4697-b2a4-709547c107ea,2026-04-04 07:46:07.851130+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.3,14.595574,120.997754,60.6,60.6,26347.1,on,False,,,-0.010000000000005116,0.09999999999854481,6.911515,0.10000000000150636,5.2086988163982015,live_supabase
36c36a3f-0011-4650-9e62-2aca1bb0317d,2026-04-04 07:46:14.119736+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.28,14.595257,120.99875,81.4,81.4,26347.2,on,False,,,-0.01999999999999602,0.10000000000218279,6.268606,0.19999999999559465,11.485807211361772,live_supabase
bbc3291b-9ce3-4822-afa7-b73cda4571f0,2026-04-04 07:46:21.295775+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.26,14.594946,120.999605,71.3,71.3,26347.3,on,False,,,-0.01999999999999602,0.09999999999854481,7.176039,0.2000000000028706,10.033390286756479,live_supabase
0085eba6-eb95-4696-8b15-892254535957,2026-04-04 07:46:27.879441+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.24,14.594772,121.000395,59.2,59.2,26347.4,on,False,,,-0.020000000000010232,0.10000000000218279,6.583666,0.19999999999573675,10.936156238794135,live_supabase
45778e9b-8d25-412c-9752-6f9d64a63b3c,2026-04-04 07:46:34.462683+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.21,14.594511,121.001409,83.7,83.7,26347.5,on,False,,,-0.030000000000001137,0.09999999999854481,6.583242,0.30000000000437693,16.405290888593203,live_supabase
f3404cc9-5076-43cd-bad7-627c739b4828,2026-04-04 07:46:42.168460+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.21,14.594289,121.002145,58.9,58.9,26347.6,on,False,,,0.0,0.09999999999854481,7.705777,-0.0,-0.0,live_supabase
fc60c426-f23e-4024-b323-0e61338b8435,2026-04-04 07:46:49.801029+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.17,14.593942,121.003136,80.3,80.3,26347.7,on,False,,,-0.03999999999999204,0.10000000000218279,7.632569,0.3999999999911893,18.86651794434762,live_supabase
7a67ade6-edbd-444c-a7ce-2364e06e7845,2026-04-04 07:46:57.546787+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.17,14.593715,121.003835,65.6,65.6,26347.8,on,False,,,0.0,0.09999999999854481,7.745758,-0.0,-0.0,live_supabase
9bbf0cc2-25b5-4669-9c02-62247c9cc2da,2026-04-04 07:47:04.241958+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.15,14.593537,121.004563,61.9,61.9,26347.9,on,False,,,-0.01999999999999602,0.10000000000218279,6.695171,0.19999999999559465,10.754019576196885,live_supabase
bd05195b-2f12-4cfa-b464-55a294ed1f71,2026-04-04 07:47:11.894743+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.14,14.593384,121.005314,65.5,65.5,26348.0,on,False,,,-0.010000000000005116,0.09999999999854481,7.652785,0.10000000000150636,4.704169789170664,live_supabase
18ec875e-0cd5-45c6-b998-8be0b5521d86,2026-04-04 07:47:18.418204+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.1,14.593154,121.006015,56.6,56.6,26348.1,on,False,,,-0.04000000000000625,0.09999999999854481,6.523461,0.4000000000058833,22.074171977118052,live_supabase
f82f643f-cc49-49b1-915e-d386c6917e4b,2026-04-04 07:47:26.718620+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.1,14.592858,121.006942,76.9,76.9,26348.2,on,False,,,0.0,0.10000000000218279,8.300416,-0.0,-0.0,live_supabase
c697f4d7-fb8f-41c2-8dec-75520d37c890,2026-04-04 07:47:33.700531+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.06,14.592637,121.007647,59.9,59.9,26348.3,on,False,,,-0.03999999999999204,0.09999999999854481,6.981911,0.4000000000057412,20.624725809305122,live_supabase
60605402-c8c0-4999-9461-918bbbc29df6,2026-04-04 07:47:41.311236+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.04,14.592374,121.008525,79.1,79.1,26348.4,on,False,,,-0.01999999999999602,0.10000000000218279,7.610705,0.19999999999559465,9.460358797244892,live_supabase
cd0ed053-140a-40cc-8d7b-3ed670f98abc,2026-04-04 07:47:47.929711+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,77.02,14.592001,121.009626,86.8,86.8,26348.5,on,False,,,-0.020000000000010232,0.09999999999854481,6.618475,0.2000000000030127,10.878638961397728,live_supabase
966b425d-30b4-40d8-99dc-a675ed8d5473,2026-04-04 07:47:54.491040+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.99,14.591739,121.010508,70.8,70.8,26348.6,on,False,,,-0.030000000000001137,0.09999999999854481,6.561329,0.30000000000437693,16.46007996245945,live_supabase
e6a3240f-3f25-477b-90be-fdb71300eeff,2026-04-04 07:48:02.392290+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.99,14.591525,121.011244,59.7,59.7,26348.7,on,False,,,0.0,0.10000000000218279,7.90125,-0.0,-0.0,live_supabase
b761f9d1-f8ce-469e-9312-885fd546d5ab,2026-04-04 07:48:08.967733+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.96,14.591223,121.012178,74.0,74.0,26348.8,on,False,,,-0.030000000000001137,0.09999999999854481,6.575443,0.30000000000437693,16.42474887243401,live_supabase
d196376a-1939-495a-b1ef-6c57c5ac092b,2026-04-04 07:48:17.122635+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.96,14.590986,121.012972,66.3,66.3,26348.9,on,False,,,0.0,0.10000000000218279,8.154902,-0.0,-0.0,live_supabase
d98f8806-63d3-471e-a24a-9cc4fa4f683b,2026-04-04 07:48:24.314113+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.94,14.590684,121.01382,72.4,72.4,26349.0,on,False,,,-0.01999999999999602,0.09999999999854481,7.191478,0.2000000000028706,10.011850137063016,live_supabase
ed89faaa-3429-4b66-a929-f3e0004a321c,2026-04-04 07:48:31.893154+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.92,14.590475,121.014557,60.7,60.7,26349.1,on,False,,,-0.01999999999999602,0.09999999999854481,7.579041,0.2000000000028706,9.4998826368647,live_supabase
a6ffb907-5759-4f1b-81b9-5b852b31c459,2026-04-04 07:48:38.609133+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.92,14.590124,121.015238,55.5,55.5,26349.1,on,False,,,0.0,0.0,6.715979,0.0,-0.0,live_supabase
a584bf90-2ab3-42b6-beaf-92b72752ec52,2026-04-04 07:48:46.300153+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.9,14.589915,121.016058,72.3,72.3,26349.2,on,False,,,-0.01999999999999602,0.10000000000218279,7.69102,0.19999999999559465,9.361567126335085,live_supabase
9bdc1220-a9cc-4956-b448-bc3e36d5d051,2026-04-04 07:48:53.017207+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.88,14.589751,121.016779,57.6,57.6,26349.3,on,False,,,-0.020000000000010232,0.09999999999854481,6.717054,0.2000000000030127,10.718984840681172,live_supabase
4cb87901-1beb-4fed-9fa5-6a181d49d2a1,2026-04-04 07:49:00.616727+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.86,14.589546,121.017553,58.5,58.5,26349.4,on,False,,,-0.01999999999999602,0.10000000000218279,7.59952,0.19999999999559465,9.474282586266721,live_supabase
63b66fc8-fff7-4a60-a35c-48cd3aecae14,2026-04-04 07:49:07.304357+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.85,14.589369,121.018216,58.8,58.8,26349.5,on,False,,,-0.010000000000005116,0.09999999999854481,6.68763,0.10000000000150636,5.3830729271832345,live_supabase
56b969f7-1744-40d7-b6f9-f29a930f1cec,2026-04-04 07:49:15.954233+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.83,14.58902,121.019396,88.3,88.3,26349.6,on,False,,,-0.01999999999999602,0.09999999999854481,8.649876,0.2000000000028706,8.32381874607054,live_supabase
996d61d7-9d09-4bae-8f4a-f65472071cee,2026-04-04 07:49:25.582538+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.79,14.588738,121.020316,85.4,85.4,26349.7,on,False,,,-0.03999999999999204,0.10000000000218279,9.628305,0.3999999999911893,14.955903453408608,live_supabase
a9778c80-f555-45de-bfc1-967a78996b62,2026-04-04 07:49:33.202261+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.77,14.588475,121.02098,57.2,57.2,26349.8,on,False,,,-0.020000000000010232,0.09999999999854481,7.619723,0.2000000000030127,9.449162390816154,live_supabase
c439768d-cb78-4521-979c-449404371e69,2026-04-04 07:49:41.619581+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.75,14.588182,121.021919,78.6,78.6,26349.9,on,False,,,-0.01999999999999602,0.10000000000218279,8.41732,0.19999999999559465,8.55379146806652,live_supabase
16a305ee-5a8e-4a5a-a826-57c447567297,2026-04-04 07:49:48.280531+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.72,14.587923,121.022871,80.2,80.2,26350.0,on,False,,,-0.030000000000001137,0.09999999999854481,6.66095,0.30000000000437693,16.21390342218514,live_supabase
34379507-0851-45b6-8224-9b4f6dae255e,2026-04-04 07:49:55.184713+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.7,14.587697,121.023569,59.4,59.4,26350.1,on,False,,,-0.01999999999999602,0.09999999999854481,6.904182,0.2000000000028706,10.428462053866147,live_supabase
d2d7c7a4-bc82-428e-82d2-1345036802af,2026-04-04 07:50:03.142820+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.68,14.587488,121.024331,63.2,63.2,26350.2,on,False,,,-0.01999999999999602,0.10000000000218279,7.958107,0.19999999999559465,9.04737772437411,live_supabase
88be3779-1afb-4023-8719-f19d67c99480,2026-04-04 07:50:10.115333+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.68,14.587243,121.025051,60.4,60.4,26350.3,on,False,,,0.0,0.09999999999854481,6.972513,-0.0,-0.0,live_supabase
41236e45-f8bc-49fe-b14b-885963267237,2026-04-04 07:50:18.023599+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.66,14.587002,121.026023,73.4,73.4,26350.4,on,False,,,-0.020000000000010232,0.10000000000218279,7.908266,0.19999999999573675,9.104397854098083,live_supabase
629fcfa6-d948-4cff-be30-3c8a50850828,2026-04-04 07:50:24.713130+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.65,14.586813,121.026748,57.7,57.7,26350.5,on,False,,,-0.009999999999990905,0.09999999999854481,6.689531,0.10000000000136425,5.3815431903921604,live_supabase
84a9432e-9e7e-44aa-a252-f4420eb1d761,2026-04-04 07:50:32.876408+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.61,14.586603,121.027641,78.1,78.1,26350.6,on,False,,,-0.04000000000000625,0.09999999999854481,8.163278,0.4000000000058833,17.639972569845412,live_supabase
59ca6013-a5c6-4c5c-abe5-ab09e51a4cd3,2026-04-04 07:50:39.688837+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.59,14.586235,121.028635,79.8,79.8,26350.7,on,False,,,-0.01999999999999602,0.10000000000218279,6.812429,0.19999999999559465,10.568917488899434,live_supabase
63711bb3-27f4-4444-aca8-12189a6cca41,2026-04-04 07:50:50.827472+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.56,14.585993,121.029502,70.7,70.7,26350.8,on,False,,,-0.030000000000001137,0.09999999999854481,11.138635,0.30000000000437693,9.695981599181955,live_supabase
e6258c98-fe8e-4c57-8495-a85137f66a80,2026-04-04 07:51:06.662682+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.53,14.585748,121.030499,83.2,83.2,26350.9,on,False,,,-0.030000000000001137,0.10000000000218279,15.83521,0.299999999993463,6.820244253155095,live_supabase
81f7bc96-ecff-4459-ae1d-adc1b3ff600f,2026-04-04 07:51:13.166371+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.51,14.585553,121.031191,59.4,59.4,26351.0,on,False,,,-0.01999999999999602,0.09999999999854481,6.503689,0.2000000000028706,11.070640062891334,live_supabase
faaaba67-16e9-41ee-a06b-c0ec36b4cc9c,2026-04-04 07:51:20.083081+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.5,14.585331,121.031887,59.8,59.8,26351.1,on,False,,,-0.010000000000005116,0.09999999999854481,6.91671,0.10000000000150636,5.204786668809075,live_supabase
6b0907ac-b221-4ad7-b60e-ba3a1a533a16,2026-04-04 07:51:27.938977+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.48,14.585045,121.032809,79.4,79.4,26351.2,on,False,,,-0.01999999999999602,0.10000000000218279,7.855896,0.19999999999559465,9.165090780222354,live_supabase
50705258-4c91-486c-a906-899d1264d426,2026-04-04 07:51:34.744189+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.44,14.584782,121.033705,75.5,75.5,26351.3,on,False,,,-0.04000000000000625,0.09999999999854481,6.805212,0.4000000000058833,21.160251877534826,live_supabase
ff528d35-5b85-45d9-96cb-e2e75fb7ef8f,2026-04-04 07:51:42.564664+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.42,14.584512,121.034592,70.1,70.1,26351.4,on,False,,,-0.01999999999999602,0.10000000000218279,7.820475,0.19999999999559465,9.206601900777853,live_supabase
c9ca80a2-ac4b-40d8-9e73-2bd80a219f48,2026-04-04 07:51:49.693978+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,76.41,14.584092,121.03569,90.0,90.0,26351.5,on,False,,,-0.010000000000005116,0.09999999999854481,7.129314,0.10000000000150636,5.049574194658619,live_supabase
